,datetime,o,h,l,c,time,date
3146,2020-06-09 11:00:00,11627.13,11640.45,11619.92,11627.17,11:00:00,2020-06-09
3147,2020-06-09 12:00:00,11627.26,11636.41,11605.57,11607.39,12:00:00,2020-06-09
3148,2020-06-09 13:00:00,11606.83,11637.11,11604.78,11637.11,13:00:00,2020-06-09
3168,2020-06-10 09:00:00,11635.99,11729.56,11621.02,11717.99,09:00:00,2020-06-10
3169,2020-06-10 10:00:00,11720.91,11740.9,11697.86,11707.32,10:00:00,2020-06-10
3170,2020-06-10 11:00:00,11706.97,11717.95,11680.84,11694.55,11:00:00,2020-06-10
3171,2020-06-10 12:00:00,11695.08,11716.57,11689.12,11705.76,12:00:00,2020-06-10
3172,2020-06-10 13:00:00,11710.96,11723.08,11704.3,11720.16,13:00:00,2020-06-10
3192,2020-06-11 09:00:00,11738.49,11771.12,11697.28,11720.99,09:00:00,2020-06-11
3193,2020-06-11 10:00:00,11721.16,11731.52,11707.64,11712.92,10:00:00,2020-06-11
3194,2020-06-11 11:00:00,11708.0,11712.71,11574.78,11596.82,11:00:00,2020-06-11
3195,2020-06-11 12:00:00,11601.56,11605.96,11524.98,11529.54,12:00:00,2020-06-11
3196,2020-06-11 13:00:00,11529.22,11540.9,11516.59,11535.77,13:00:00,2020-06-11
3216,2020-06-12 09:00:00,11406.54,11418.54,11244.64,11415.28,09:00:00,2020-06-12
3217,2020-06-12 10:00:00,11419.12,11428.28,11393.63,11398.12,10:00:00,2020-06-12
3218,2020-06-12 11:00:00,11394.22,11400.38,11377.31,11396.43,11:00:00,2020-06-12
3219,2020-06-12 12:00:00,11395.78,11412.17,11389.9,11407.32,12:00:00,2020-06-12
3220,2020-06-12 13:00:00,11411.93,11442.3,11407.03,11429.94,13:00:00,2020-06-12
3288,2020-06-15 09:00:00,11436.28,11455.69,11368.6,11428.93,09:00:00,2020-06-15
3289,2020-06-15 10:00:00,11433.48,11469.84,11417.47,11420.22,10:00:00,2020-06-15
3290,2020-06-15 11:00:00,11420.0,11435.37,11411.08,11422.01,11:00:00,2020-06-15
3291,2020-06-15 12:00:00,11427.13,11427.13,11344.82,11355.91,12:00:00,2020-06-15
3292,2020-06-15 13:00:00,11355.78,11356.16,11299.45,11306.26,13:00:00,2020-06-15
3312,2020-06-16 09:00:00,11380.67,11485.0,11380.67,11480.08,09:00:00,2020-06-16
3313,2020-06-16 10:00:00,11481.14,11542.25,11478.72,11522.37,10:00:00,2020-06-16
3314,2020-06-16 11:00:00,11523.25,11541.51,11508.66,11509.37,11:00:00,2020-06-16
3315,2020-06-16 12:00:00,11511.48,11514.67,11489.23,11506.4,12:00:00,2020-06-16
3316,2020-06-16 13:00:00,11501.54,11528.27,11499.83,11511.64,13:00:00,2020-06-16
3336,2020-06-17 09:00:00,11525.5,11550.32,11487.46,11510.33,09:00:00,2020-06-17
3337,2020-06-17 10:00:00,11510.91,11515.93,11482.32,11491.61,10:00:00,2020-06-17
3338,2020-06-17 11:00:00,11491.18,11509.42,11487.58,11499.62,11:00:00,2020-06-17
3339,2020-06-17 12:00:00,11504.34,11545.66,11498.85,11541.37,12:00:00,2020-06-17
3340,2020-06-17 13:00:00,11535.76,11540.78,11506.43,11534.59,13:00:00,2020-06-17
3360,2020-06-18 09:00:00,11534.2,11567.42,11485.39,11511.58,09:00:00,2020-06-18
3361,2020-06-18 10:00:00,11512.45,11522.95,11497.42,11505.34,10:00:00,2020-06-18
3362,2020-06-18 11:00:00,11505.4,11539.85,11500.27,11535.08,11:00:00,2020-06-18
3363,2020-06-18 12:00:00,11536.4,11544.87,11520.95,11540.92,12:00:00,2020-06-18
3364,2020-06-18 13:00:00,11536.45,11548.33,11532.43,11548.33,13:00:00,2020-06-18
3384,2020-06-19 09:00:00,11557.27,11584.88,11544.03,11556.14,09:00:00,2020-06-19
3385,2020-06-19 10:00:00,11556.66,11573.92,11542.37,11568.29,10:00:00,2020-06-19
3386,2020-06-19 11:00:00,11572.96,11578.54,11562.88,11570.93,11:00:00,2020-06-19
3387,2020-06-19 12:00:00,11570.98,11583.08,11553.43,11556.53,12:00:00,2020-06-19
3388,2020-06-19 13:00:00,11560.5,11564.21,11546.67,11549.86,13:00:00,2020-06-19
3456,2020-06-22 09:00:00,11553.91,11632.88,11553.91,11593.53,09:00:00,2020-06-22
3457,2020-06-22 10:00:00,11589.33,11602.13,11566.51,11566.51,10:00:00,2020-06-22
3458,2020-06-22 11:00:00,11566.23,11578.65,11555.32,11564.49,11:00:00,2020-06-22
3459,2020-06-22 12:00:00,11563.98,11588.22,11561.84,11561.84,12:00:00,2020-06-22
3460,2020-06-22 13:00:00,11566.93,11574.16,11560.74,11572.93,13:00:00,2020-06-22
3480,2020-06-23 09:00:00,11618.42,11679.4,11530.85,11574.64,09:00:00,2020-06-23
3481,2020-06-23 10:00:00,11580.15,11626.48,11580.15,11607.07,10:00:00,2020-06-23
3482,2020-06-23 11:00:00,11611.32,11619.65,11592.98,11599.48,11:00:00,2020-06-23
3483,2020-06-23 12:00:00,11594.59,11604.13,11588.38,11597.36,12:00:00,2020-06-23
3484,2020-06-23 13:00:00,11597.37,11612.36,11582.26,11612.36,13:00:00,2020-06-23
3504,2020-06-24 09:00:00,11647.86,11701.23,11647.86,11673.89,09:00:00,2020-06-24
3505,2020-06-24 10:00:00,11674.1,11681.95,11646.91,11649.02,10:00:00,2020-06-24
3506,2020-06-24 11:00:00,11647.99,11661.52,11637.79,11641.44,11:00:00,2020-06-24
3507,2020-06-24 12:00:00,11641.71,11664.77,11638.79,11654.56,12:00:00,2020-06-24
3508,2020-06-24 13:00:00,11651.84,11664.85,11640.57,11660.67,13:00:00,2020-06-24
3624,2020-06-29 09:00:00,11608.8,11608.8,11549.97,11578.63,09:00:00,2020-06-29
3625,2020-06-29 10:00:00,11578.74,11584.65,11530.94,11536.97,10:00:00,2020-06-29
3626,2020-06-29 11:00:00,11532.48,11542.19,11500.65,11512.48,11:00:00,2020-06-29
3627,2020-06-29 12:00:00,11512.19,11531.65,11505.46,11509.57,12:00:00,2020-06-29
3628,2020-06-29 13:00:00,11510.13,11542.62,11502.14,11542.62,13:00:00,2020-06-29
3648,2020-06-30 09:00:00,11563.6,11621.94,11563.6,11579.33,09:00:00,2020-06-30
3649,2020-06-30 10:00:00,11577.7,11599.59,11576.86,11592.38,10:00:00,2020-06-30
3650,2020-06-30 11:00:00,11588.42,11600.5,11584.97,11593.89,11:00:00,2020-06-30
3651,2020-06-30 12:00:00,11593.88,11630.78,11593.31,11628.81,12:00:00,2020-06-30
3652,2020-06-30 13:00:00,11625.44,11638.0,11621.24,11621.24,13:00:00,2020-06-30
3672,2020-07-01 09:00:00,11622.64,11711.23,11622.64,11705.44,09:00:00,2020-07-01
3673,2020-07-01 10:00:00,11708.8,11715.16,11699.0,11711.36,10:00:00,2020-07-01
3674,2020-07-01 11:00:00,11710.62,11730.08,11709.54,11725.47,11:00:00,2020-07-01
3675,2020-07-01 12:00:00,11725.12,11736.39,11718.74,11722.06,12:00:00,2020-07-01
3676,2020-07-01 13:00:00,11725.81,11725.81,11684.16,11703.42,13:00:00,2020-07-01
3696,2020-07-02 09:00:00,11694.1,11765.28,11690.95,11754.44,09:00:00,2020-07-02
3697,2020-07-02 10:00:00,11755.17,11779.2,11753.33,11773.3,10:00:00,2020-07-02
3698,2020-07-02 11:00:00,11772.37,11786.45,11771.02,11775.05,11:00:00,2020-07-02
3699,2020-07-02 12:00:00,11774.82,11805.21,11774.34,11795.13,12:00:00,2020-07-02
3700,2020-07-02 13:00:00,11793.82,11805.14,11788.33,11805.14,13:00:00,2020-07-02
3720,2020-07-03 09:00:00,11857.9,11933.59,11857.9,11877.3,09:00:00,2020-07-03
3721,2020-07-03 10:00:00,11883.08,11899.67,11873.18,11896.21,10:00:00,2020-07-03
3722,2020-07-03 11:00:00,11895.46,11911.14,11889.01,11904.01,11:00:00,2020-07-03
3723,2020-07-03 12:00:00,11906.88,11909.52,11891.8,11901.2,12:00:00,2020-07-03
3724,2020-07-03 13:00:00,11901.24,11909.93,11894.64,11909.16,13:00:00,2020-07-03
3792,2020-07-06 09:00:00,11941.84,12055.43,11941.84,12042.62,09:00:00,2020-07-06
3793,2020-07-06 10:00:00,12039.2,12066.99,12036.21,12062.18,10:00:00,2020-07-06
3794,2020-07-06 11:00:00,12066.02,12103.44,12060.57,12091.34,11:00:00,2020-07-06
3795,2020-07-06 12:00:00,12091.02,12097.04,12070.56,12079.44,12:00:00,2020-07-06
3796,2020-07-06 13:00:00,12076.21,12116.7,12075.86,12116.7,13:00:00,2020-07-06
3816,2020-07-07 09:00:00,12176.79,12249.95,12034.13,12034.13,09:00:00,2020-07-07
3817,2020-07-07 10:00:00,12031.81,12115.03,12028.57,12106.68,10:00:00,2020-07-07
3818,2020-07-07 11:00:00,12106.69,12148.91,12105.25,12145.96,11:00:00,2020-07-07
3819,2020-07-07 12:00:00,12143.17,12148.62,12075.87,12095.04,12:00:00,2020-07-07
3820,2020-07-07 13:00:00,12095.18,12101.22,12089.37,12092.97,13:00:00,2020-07-07
3840,2020-07-08 09:00:00,12086.13,12172.14,12083.84,12153.72,09:00:00,2020-07-08
3841,2020-07-08 10:00:00,12156.73,12170.51,12130.24,12170.18,10:00:00,2020-07-08
3842,2020-07-08 11:00:00,12169.68,12176.75,12154.47,12169.72,11:00:00,2020-07-08
3843,2020-07-08 12:00:00,12169.64,12175.51,12152.16,12161.78,12:00:00,2020-07-08
3844,2020-07-08 13:00:00,12156.06,12190.27,12156.06,12170.19,13:00:00,2020-07-08
3864,2020-07-09 09:00:00,12222.9,12273.43,12222.9,12240.1,09:00:00,2020-07-09
3865,2020-07-09 10:00:00,12239.23,12242.92,12181.34,12197.58,10:00:00,2020-07-09
3866,2020-07-09 11:00:00,12197.29,12221.26,12192.67,12212.83,11:00:00,2020-07-09
3867,2020-07-09 12:00:00,12217.02,12225.83,12208.57,12213.27,12:00:00,2020-07-09
3868,2020-07-09 13:00:00,12213.31,12214.89,12192.69,12192.69,13:00:00,2020-07-09
3888,2020-07-10 09:00:00,12250.44,12253.58,12030.2,12100.81,09:00:00,2020-07-10
3889,2020-07-10 10:00:00,12101.24,12133.92,12096.48,12105.79,10:00:00,2020-07-10
3890,2020-07-10 11:00:00,12109.77,12135.27,12106.38,12128.67,11:00:00,2020-07-10
3891,2020-07-10 12:00:00,12128.25,12134.16,12102.17,12111.3,12:00:00,2020-07-10
3892,2020-07-10 13:00:00,12108.28,12109.84,12069.32,12073.68,13:00:00,2020-07-10
3960,2020-07-13 09:00:00,12109.61,12185.62,12109.61,12143.04,09:00:00,2020-07-13
3961,2020-07-13 10:00:00,12141.96,12193.33,12140.79,12171.86,10:00:00,2020-07-13
3962,2020-07-13 11:00:00,12171.49,12191.79,12170.1,12185.92,11:00:00,2020-07-13
3963,2020-07-13 12:00:00,12184.89,12200.95,12179.56,12197.05,12:00:00,2020-07-13
3964,2020-07-13 13:00:00,12196.01,12216.24,12192.4,12211.56,13:00:00,2020-07-13
3984,2020-07-14 09:00:00,12202.89,12228.31,12172.58,12218.97,09:00:00,2020-07-14
3985,2020-07-14 10:00:00,12216.78,12222.57,12143.91,12157.33,10:00:00,2020-07-14
3986,2020-07-14 11:00:00,12156.89,12182.35,12156.58,12171.28,11:00:00,2020-07-14
3987,2020-07-14 12:00:00,12176.49,12190.29,12159.94,12185.07,12:00:00,2020-07-14
3988,2020-07-14 13:00:00,12181.65,12223.67,12179.2,12209.01,13:00:00,2020-07-14
4008,2020-07-15 09:00:00,12233.99,12320.48,12233.99,12286.41,09:00:00,2020-07-15
4009,2020-07-15 10:00:00,12286.15,12301.87,12279.52,12289.54,10:00:00,2020-07-15
4010,2020-07-15 11:00:00,12286.17,12292.09,12162.52,12181.61,11:00:00,2020-07-15
4011,2020-07-15 12:00:00,12182.76,12243.17,12179.49,12227.31,12:00:00,2020-07-15
4012,2020-07-15 13:00:00,12227.43,12231.94,12202.85,12202.85,13:00:00,2020-07-15
4032,2020-07-16 09:00:00,12173.04,12220.93,12160.61,12198.38,09:00:00,2020-07-16
4033,2020-07-16 10:00:00,12197.74,12204.91,12135.06,12145.59,10:00:00,2020-07-16
4034,2020-07-16 11:00:00,12142.31,12157.92,12107.04,12141.25,11:00:00,2020-07-16
4035,2020-07-16 12:00:00,12145.61,12180.82,12134.13,12175.07,12:00:00,2020-07-16
4036,2020-07-16 13:00:00,12178.83,12183.24,12157.74,12157.74,13:00:00,2020-07-16
4056,2020-07-17 09:00:00,12195.72,12249.4,12174.42,12193.16,09:00:00,2020-07-17
4057,2020-07-17 10:00:00,12193.5,12266.93,12186.93,12243.41,10:00:00,2020-07-17
4058,2020-07-17 11:00:00,12243.08,12247.43,12220.93,12220.93,11:00:00,2020-07-17
4059,2020-07-17 12:00:00,12222.45,12227.49,12144.62,12177.68,12:00:00,2020-07-17
4060,2020-07-17 13:00:00,12173.19,12190.62,12173.19,12181.56,13:00:00,2020-07-17
4128,2020-07-20 09:00:00,12205.25,12221.33,12065.8,12116.99,09:00:00,2020-07-20
4129,2020-07-20 10:00:00,12112.89,12173.34,12110.43,12164.49,10:00:00,2020-07-20
4130,2020-07-20 11:00:00,12164.19,12185.71,12158.77,12180.87,11:00:00,2020-07-20
4131,2020-07-20 12:00:00,12181.03,12181.59,12153.12,12159.04,12:00:00,2020-07-20
4132,2020-07-20 13:00:00,12160.0,12187.95,12156.79,12174.54,13:00:00,2020-07-20
4152,2020-07-21 09:00:00,12242.32,12357.4,12242.32,12351.13,09:00:00,2020-07-21
4153,2020-07-21 10:00:00,12355.95,12426.6,12350.54,12422.04,10:00:00,2020-07-21
4154,2020-07-21 11:00:00,12426.91,12427.99,12396.58,12414.38,11:00:00,2020-07-21
4155,2020-07-21 12:00:00,12418.48,12450.16,12409.55,12432.51,12:00:00,2020-07-21
4156,2020-07-21 13:00:00,12429.0,12437.42,12392.78,12397.55,13:00:00,2020-07-21
4176,2020-07-22 09:00:00,12389.76,12482.81,12389.4,12426.57,09:00:00,2020-07-22
4177,2020-07-22 10:00:00,12431.26,12473.79,12422.52,12469.59,10:00:00,2020-07-22
4178,2020-07-22 11:00:00,12469.41,12486.95,12453.12,12461.95,11:00:00,2020-07-22
4179,2020-07-22 12:00:00,12456.0,12477.36,12453.59,12466.61,12:00:00,2020-07-22
4180,2020-07-22 13:00:00,12461.72,12473.27,12441.18,12473.27,13:00:00,2020-07-22
4200,2020-07-23 09:00:00,12423.02,12429.76,12378.35,12427.79,09:00:00,2020-07-23
4201,2020-07-23 10:00:00,12423.21,12428.23,12347.86,12378.59,10:00:00,2020-07-23
4202,2020-07-23 11:00:00,12373.51,12419.68,12372.57,12401.7,11:00:00,2020-07-23
4203,2020-07-23 12:00:00,12397.76,12416.82,12394.41,12412.97,12:00:00,2020-07-23
4204,2020-07-23 13:00:00,12413.69,12426.2,12409.31,12413.04,13:00:00,2020-07-23
4224,2020-07-24 09:00:00,12467.43,12474.89,12422.01,12446.79,09:00:00,2020-07-24
4225,2020-07-24 10:00:00,12446.69,12502.84,12435.7,12448.55,10:00:00,2020-07-24
4226,2020-07-24 11:00:00,12447.87,12454.37,12286.42,12312.26,11:00:00,2020-07-24
4227,2020-07-24 12:00:00,12316.31,12367.24,12266.55,12347.33,12:00:00,2020-07-24
4228,2020-07-24 13:00:00,12347.23,12352.95,12304.04,12304.04,13:00:00,2020-07-24
4296,2020-07-27 09:00:00,12618.69,12686.36,12593.69,12633.62,09:00:00,2020-07-27
4297,2020-07-27 10:00:00,12639.19,12640.36,12586.91,12612.5,10:00:00,2020-07-27
4298,2020-07-27 11:00:00,12613.18,12630.96,12613.18,12618.41,11:00:00,2020-07-27
4299,2020-07-27 12:00:00,12618.34,12619.69,12599.34,12600.77,12:00:00,2020-07-27
4300,2020-07-27 13:00:00,12599.83,12603.81,12588.3,12588.3,13:00:00,2020-07-27
4320,2020-07-28 09:00:00,12951.72,13031.7,12796.45,12822.15,09:00:00,2020-07-28
4321,2020-07-28 10:00:00,12824.32,12839.17,12642.38,12666.25,10:00:00,2020-07-28
4322,2020-07-28 11:00:00,12666.67,12725.11,12533.19,12619.23,11:00:00,2020-07-28
4323,2020-07-28 12:00:00,12620.54,12656.43,12562.03,12590.57,12:00:00,2020-07-28
4324,2020-07-28 13:00:00,12589.87,12590.5,12541.58,12586.73,13:00:00,2020-07-28
4344,2020-07-29 09:00:00,12530.74,12588.57,12488.01,12563.71,09:00:00,2020-07-29
4345,2020-07-29 10:00:00,12564.36,12636.89,12553.61,12599.07,10:00:00,2020-07-29
4346,2020-07-29 11:00:00,12597.41,12660.87,12595.38,12597.99,11:00:00,2020-07-29
4347,2020-07-29 12:00:00,12597.18,12609.67,12549.43,12550.91,12:00:00,2020-07-29
4348,2020-07-29 13:00:00,12556.0,12556.0,12514.91,12540.97,13:00:00,2020-07-29
4368,2020-07-30 09:00:00,12691.86,12769.47,12649.07,12656.19,09:00:00,2020-07-30
4369,2020-07-30 10:00:00,12655.85,12670.29,12616.83,12652.1,10:00:00,2020-07-30
4370,2020-07-30 11:00:00,12647.29,12709.86,12646.0,12701.9,11:00:00,2020-07-30
4371,2020-07-30 12:00:00,12701.37,12704.54,12685.05,12693.91,12:00:00,2020-07-30
4372,2020-07-30 13:00:00,12692.77,12722.92,12671.31,12722.92,13:00:00,2020-07-30
4392,2020-07-31 09:00:00,12653.46,12733.48,12635.71,12699.32,09:00:00,2020-07-31
4393,2020-07-31 10:00:00,12698.8,12703.93,12656.66,12677.81,10:00:00,2020-07-31
4394,2020-07-31 11:00:00,12672.74,12704.79,12655.45,12701.56,11:00:00,2020-07-31
4395,2020-07-31 12:00:00,12696.78,12720.02,12681.82,12714.58,12:00:00,2020-07-31
4396,2020-07-31 13:00:00,12720.16,12731.42,12664.8,12664.8,13:00:00,2020-07-31
4464,2020-08-03 09:00:00,12642.73,12673.02,12591.69,12608.59,09:00:00,2020-08-03
4465,2020-08-03 10:00:00,12609.16,12615.83,12513.95,12521.04,10:00:00,2020-08-03
4466,2020-08-03 11:00:00,12518.99,12564.5,12513.9,12536.72,11:00:00,2020-08-03
4467,2020-08-03 12:00:00,12531.98,12548.15,12506.59,12524.99,12:00:00,2020-08-03
4468,2020-08-03 13:00:00,12524.27,12527.15,12512.56,12513.03,13:00:00,2020-08-03
4488,2020-08-04 09:00:00,12577.88,12657.4,12577.88,12624.18,09:00:00,2020-08-04
4489,2020-08-04 10:00:00,12630.22,12653.75,12622.15,12639.47,10:00:00,2020-08-04
4490,2020-08-04 11:00:00,12639.23,12649.47,12625.95,12645.2,11:00:00,2020-08-04
4491,2020-08-04 12:00:00,12648.37,12674.58,12643.68,12668.25,12:00:00,2020-08-04
4492,2020-08-04 13:00:00,12672.08,12709.92,12666.76,12709.92,13:00:00,2020-08-04
4512,2020-08-05 09:00:00,12762.34,12816.39,12745.74,12752.01,09:00:00,2020-08-05
4513,2020-08-05 10:00:00,12747.49,12786.51,12739.99,12775.76,10:00:00,2020-08-05
4514,2020-08-05 11:00:00,12775.35,12798.6,12768.36,12793.77,11:00:00,2020-08-05
4515,2020-08-05 12:00:00,12793.47,12809.21,12782.7,12789.01,12:00:00,2020-08-05
4516,2020-08-05 13:00:00,12789.72,12809.35,12775.3,12802.3,13:00:00,2020-08-05
4536,2020-08-06 09:00:00,12894.24,12971.87,12894.24,12906.05,09:00:00,2020-08-06
4537,2020-08-06 10:00:00,12910.07,12910.07,12851.2,12865.4,10:00:00,2020-08-06
4538,2020-08-06 11:00:00,12868.82,12894.81,12852.14,12893.81,11:00:00,2020-08-06
4539,2020-08-06 12:00:00,12895.26,12901.61,12870.01,12879.76,12:00:00,2020-08-06
4540,2020-08-06 13:00:00,12879.82,12913.5,12871.79,12913.5,13:00:00,2020-08-06
4560,2020-08-07 09:00:00,12901.43,12912.63,12860.56,12872.97,09:00:00,2020-08-07
4561,2020-08-07 10:00:00,12872.2,12882.81,12791.18,12827.89,10:00:00,2020-08-07
4562,2020-08-07 11:00:00,12824.26,12833.33,12798.05,12814.69,11:00:00,2020-08-07
4563,2020-08-07 12:00:00,12810.35,12839.25,12810.12,12827.76,12:00:00,2020-08-07
4564,2020-08-07 13:00:00,12828.56,12833.57,12805.23,12828.87,13:00:00,2020-08-07
4632,2020-08-10 09:00:00,12786.8,12922.06,12786.8,12894.72,09:00:00,2020-08-10
4633,2020-08-10 10:00:00,12895.08,12933.16,12887.44,12903.41,10:00:00,2020-08-10
4634,2020-08-10 11:00:00,12907.22,12909.11,12871.32,12881.31,11:00:00,2020-08-10
4635,2020-08-10 12:00:00,12877.36,12902.77,12876.27,12897.34,12:00:00,2020-08-10
4636,2020-08-10 13:00:00,12897.0,12907.58,12892.31,12894.0,13:00:00,2020-08-10
4656,2020-08-11 09:00:00,12856.46,12887.17,12840.59,12876.58,09:00:00,2020-08-11
4657,2020-08-11 10:00:00,12876.59,12906.01,12862.61,12870.2,10:00:00,2020-08-11
4658,2020-08-11 11:00:00,12870.35,12876.01,12853.51,12866.89,11:00:00,2020-08-11
4659,2020-08-11 12:00:00,12867.76,12869.64,12794.07,12805.27,12:00:00,2020-08-11
4660,2020-08-11 13:00:00,12809.74,12816.67,12780.19,12780.19,13:00:00,2020-08-11
4680,2020-08-12 09:00:00,12713.63,12730.96,12625.54,12638.76,09:00:00,2020-08-12
4681,2020-08-12 10:00:00,12635.22,12693.34,12635.22,12687.46,10:00:00,2020-08-12
4682,2020-08-12 11:00:00,12681.05,12690.9,12664.43,12665.54,11:00:00,2020-08-12
4683,2020-08-12 12:00:00,12670.24,12691.47,12663.9,12683.16,12:00:00,2020-08-12
4684,2020-08-12 13:00:00,12682.93,12682.93,12645.45,12670.35,13:00:00,2020-08-12
4704,2020-08-13 09:00:00,12758.87,12812.8,12746.24,12753.4,09:00:00,2020-08-13
4705,2020-08-13 10:00:00,12759.22,12771.55,12737.25,12753.31,10:00:00,2020-08-13
4706,2020-08-13 11:00:00,12757.57,12762.43,12717.15,12725.11,11:00:00,2020-08-13
4707,2020-08-13 12:00:00,12724.8,12742.27,12720.42,12735.3,12:00:00,2020-08-13
4708,2020-08-13 13:00:00,12732.59,12763.13,12717.13,12763.13,13:00:00,2020-08-13
4728,2020-08-14 09:00:00,12709.97,12761.87,12679.19,12739.62,09:00:00,2020-08-14
4729,2020-08-14 10:00:00,12739.54,12780.19,12736.76,12767.72,10:00:00,2020-08-14
4730,2020-08-14 11:00:00,12767.27,12768.15,12749.31,12760.96,11:00:00,2020-08-14
4731,2020-08-14 12:00:00,12760.4,12793.02,12758.19,12785.65,12:00:00,2020-08-14
4732,2020-08-14 13:00:00,12785.27,12801.31,12780.0,12795.46,13:00:00,2020-08-14
5736,2020-09-25 09:00:00,12312.94,12385.81,12312.0,12312.0,09:00:00,2020-09-25
5737,2020-09-25 10:00:00,12312.79,12315.78,12241.26,12255.8,10:00:00,2020-09-25
5738,2020-09-25 11:00:00,12255.59,12280.46,12210.28,12218.02,11:00:00,2020-09-25
5739,2020-09-25 12:00:00,12217.49,12233.03,12149.81,12229.12,12:00:00,2020-09-25
5740,2020-09-25 13:00:00,12228.51,12251.85,12222.97,12232.91,13:00:00,2020-09-25
5808,2020-09-28 09:00:00,12282.36,12404.36,12282.36,12403.43,09:00:00,2020-09-28
5809,2020-09-28 10:00:00,12404.78,12421.37,12400.4,12415.4,10:00:00,2020-09-28
5810,2020-09-28 11:00:00,12416.09,12422.78,12403.51,12416.32,11:00:00,2020-09-28
5811,2020-09-28 12:00:00,12420.66,12436.72,12414.09,12432.33,12:00:00,2020-09-28
5812,2020-09-28 13:00:00,12428.17,12462.76,12428.17,12462.76,13:00:00,2020-09-28
5832,2020-09-29 09:00:00,12488.1,12571.34,12477.57,12497.06,09:00:00,2020-09-29
5833,2020-09-29 10:00:00,12497.01,12502.64,12439.3,12463.76,10:00:00,2020-09-29
5834,2020-09-29 11:00:00,12463.76,12469.41,12429.72,12440.87,11:00:00,2020-09-29
5835,2020-09-29 12:00:00,12440.34,12480.06,12438.77,12479.76,12:00:00,2020-09-29
5836,2020-09-29 13:00:00,12483.93,12493.27,12467.73,12467.73,13:00:00,2020-09-29
5856,2020-09-30 09:00:00,12483.65,12548.65,12466.58,12540.16,09:00:00,2020-09-30
